id,name,slug,description,companies,logo
741,Spark Casual Engine,spark-casual-engine,"The Spark Casual Engine is a video game engine developed by Artifex Mundi. The engine is designed to streamline the process of making games that are often called hidden object or puzzle adventure games. The engine is supposed to make it easier for the developers to port their game to other platforms more quickly.

- Spark Casual Engine
Spark Casual Engine™ is a sophisticated toolset dedicated to developement of the HOPA games. Thanks to modular construction, it enables the development of other kinds of casual games like Match3 or Mahjong. Bringing the best practises from console and mobile development, Spark CE offers great quality, stability and outstnading performance. Thanks to the simplifing approach, game developement may require no programming at all! Just use features and gameset delivered with SDK and see how it works for you.

- Platforms
Spark CE supports all of the platforms most important for the casual gamers: Android OS, iDevs, Windows PC, MacOS. Thanks to the solutions used, development for all these platforms may be streamlined and simplified allowing for great savings of both money and time.

- WYSIWYG
The basic philosophy of Spark Casual Engine™ is to make designing a game as easy as possible. This is why the haert of the Spark SDK is a WYSIWIG editor (from: What You See Is What You Get). It is a perfect tool to declare active and passive areas of the scene, add black bar comments, put in particles, prepare animations for the use of items and so on.

- Cinematics
One of the most popular forms of animation. Thanks to the use of the easily compressible Theora video compression forma, the cinematics in Spark CE look good while not consuming too many resources.

- In-scene movie
A more sophisticated use of standard movie files. It is easy to create a movie, which is a part of the scene. It may be an animal, character or machine animation. It can be whatever you want.

- Particles
A build-in editor allows to create both simple and complex particle effects. In both cases the effect is efficient and effective.

- Other features
Hint system, voiceover and localization support, multiversioning",[5838],90.0
1573,Turbo Rascal,turbo-rascal,"Turbo Rascal is a very easy way to make assembler-fast 8-bit and 16-bit games using a Pascal-like language.

TRSE (or its full original name “Turbo Rascal Syntax error, “;” expected but “BEGIN”) is a complete suite (IDE, compiler, programming language, resource editor) intended for developing games/demos for 8 / 16-bit line of computers, with a focus on the MOS 6502, the Motorola 68000, the (GB)Z80, the M6809 and the X86. TRSE currently supports application development for the C64, C128, VIC-20, PLUS4, NES, Gameboy, PET, ZX Spectrum, TIKI 100, Amstrad CPC 464, Atari 2600, 8086AT, Amiga 500, Atari 800, BBC Micro, Super Nintendo (SNES), Mega65, VZ200, MSX, Apple II, Commander X16, TIM-011, Videoton TVC, TRS80 CoCo3, the Vectrex, Thomson (mo5 and mo6) and the Atari ST 520. With the benefits of a modern IDE (error messages, code completion, syntax highlighting, sample projects and tutorials) and a bunch of fast built-in tools, it has never been easier to program for your favorite obsolete system!

TRSE runs on Windows 64-bit, Linux 64-bit and OS X. Development began on Feb 24th 2018. The TRSE framework contains a number of project examples for multiple platforms, including almost 300 runnable tutorials. TRSE also contains a real-time ray tracer that can export (compressed) data for demo and game production. In addition to this, TRSE contains a versatile image editor that can edit/import/export sprite/image/levels natively to almost all the systems supported by TRSE. TRSE also contains a rudimentary music tracker that currently supports the VIC-20, Adlib and PC speaker.",,
1774,Glaiel Game Engine,glaiel-game-engine,"A proprietary game engine developed by Tyler Glaiel, notable for its ability to import SVG files and fast loading time.",[12884],
4,GoldSrc,goldsrc,"GoldSrc (also known as GoldSource, and formerly just the Half-Life Engine) is a 3D video game engine created by  Valve in 1996. It was the driving force behind many famous games of the late 90s and early 00s, such as  Half-Life,  Team Fortress Classic,  Counter-Strike, and  Day of Defeat. GoldSrc is a heavily modified version of the  Quake engine, and runs on C++ programming code. GoldSrc and its level editor,  Valve Hammer Editor, were released by Valve for public use, making it the source of countless community-made modifications.",[56],269.0
334,RPG Maker XP,rpg-maker-xp,"RPG Maker XP is an incredible game development software that empowers creative minds to bring their RPG ideas to life. It offers an intuitive interface and a vast array of customization options, making game creation a breeze. With its pre-built assets and the option to import your own resources, you can create a truly unique game world that reflects your vision and style.

What sets RPG Maker XP apart is its powerful event system, allowing you to craft interactive quests, puzzles, and engaging storylines. The visual scripting language enables you to define the behavior of characters and NPCs, creating dynamic and immersive gameplay experiences. The map editor provides a versatile platform to design intricate environments, while the database allows you to customize attributes, abilities, and skills to shape your game mechanics.

Whether you're a beginner or a seasoned developer, RPG Maker XP provides a user-friendly yet powerful toolkit to unleash your creativity and create captivating RPGs. With its extensive customization options and easy-to-use interface, you'll be able to design and share your own gaming adventures with the world.",,267.0
130,SAGE,sage,"Westwood's last major engine before acquisition by EA, commonly known as the Strategy Action Game Engine (SAGE), originally named W3D, was a major modification of the SurRender 3D engine developed by Hybrid Graphics Ltd. Westwood first used W3D on Emperor: Battle for Dune and for their first-person shooter Command & Conquer: Renegade and their massively multiplayer online role-playing game Earth & Beyond.

After Westwood was dissolved by their parent company, Electronic Arts, the engine was renamed SAGE (Strategy Action Game Engine) and updated for the release of Command & Conquer: Generals. The rendering portion remained nearly identical to the W3D engine, but most other elements had been redesigned from the ground up. The updated SAGE engine allowed for dynamic lighting that would cast realistic shadows and reflections on most objects, as well as higher quality visual effects and a stop-motion camera feature. The SAGE engine would continue to be used by EA Los Angeles on additional titles in the Command & Conquer series and on the real-time strategy series The Lord of the Rings: The Battle for Middle-earth.

Following the release of the Command & Conquer 3 expansion Kane's Wrath, the engine underwent a large overhaul of its major systems. This new version of the engine was called SAGE 2.0 and was first used on Command & Conquer: Red Alert 3. Major upgrades included support for the PlayStation 3, an upgrade of the renderer to RNA (RenderWare New Architecture), complete replacement of the math library with RenderWare Math, integration of RenderWare Physics, dynamic environmental music, and numerous minor internal improvements. A common misconception was that the new engine itself was called RNA when in fact RNA only referred to the renderer. The last title to use the SAGE 2.0 engine was Command & Conquer 4: Tiberian Twilight.",[140],
1577,VirtualCinema,virtualcinema,"VirtualCinema is a powerful, object-oriented authoring, media integration and delivery/playback tool that is designed to work with all forms of streaming media. It acts as a unifying ""hub"" for delivery of all major media formats (Flash, QuickTime, RealPlayer, Windows Media Player, etc.) It delivers a sophisticated end-user experience and allows filmmakers, in any genre, to quickly leverage existing skills and production expertise into the exploding world of interactive media design and streaming video delivery.

VirtualCinema is designed so users can proceed with it at any speed, digging into detailed information or simply skimming the surface. A video database accessed on the fly seamlessly tailors the material to each user's needs. VirtualCinema's strongest feature is that it creates a relationship between the user and the software that is almost as interactive and dynamic as if you are actually talking to a real person, in real time.",[15636],298.0
590,J2ME,j2me,"Java Platform, Micro Edition (Java ME) provides a robust, flexible environment for applications running on embedded and mobile devices in the Internet of Things: micro-controllers, sensors, gateways, mobile phones, personal digital assistants (PDAs), TV set-top boxes, printers and more. Java ME includes flexible user interfaces, robust security, built-in network protocols, and support for networked and offline applications that can be downloaded dynamically. Applications based on Java ME are portable across many devices, yet leverage each device's native capabilities.",[1506],129.0
509,Unity 2017,unity-2017,"The 6th version of the Unity engine released on July 10, 2017.

Unity Technologies changed their business model to a subscription system as well as their engine release cycle with this version, now a new version of the engine will be released each year. It will receive 3 updates over the year with the the final version being changed on the release of the next version of the engine, 2017.3.X changes to 2017.4 on release of 2018.0 in this case.
The engine will be supported for 1 year after this change as part of their Long Term Support for the engine, there will be no major updates during this support.

2017.3 was released on December 19, 2017.
2017.3.1 was released on February 7, 2018. The last release before the LTS phase.
2017.4.1 was released on April 24, 2018.
2017.4.17 was released on December 9, 2018. The current LTS release.",[3067],
439,Unreal Engine 4,unreal-engine-4--1,"Unreal Engine 4 is a complete suite of game development tools made by game developers, for game developers. From 2D mobile games to console blockbusters, Unreal Engine 4 gives you everything you need to start, ship, grow and stand out from the crowd.

Revolutionary new workflow features and a deep toolset empower developers to quickly iterate on ideas and see immediate results, while complete C++ source code access brings the experience to a whole new level.

Unreal Engine technology powers hundreds of games as well as real-time 3D films, training simulations, visualizations and more. Over the past 15 years, thousands of individuals and teams and have built careers and companies around skills developed using the engine.",[17463],50.0
1325,Taito Type-X2,taito-type-x2,,,
456,Godot,godot,"Godot is an advanced, feature-packed, multi-platform 2D and 3D open source game engine.

Godot provides a huge set of common tools, so you can just focus on making your game without reinventing the wheel.

Godot is completely free and open source under the very permissive MIT license. No strings attached, no royalties, nothing. Your game is yours, down to the last line of engine code.",,367.0
